,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,기입날짜,별점,옵션,후기,sentiment,Unnamed: 6
2367,2367,66,66,66,23.04.21.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰12프로맥스,배송도 빠르고 물건도 좋아요~,1,
2368,2368,67,67,67,23.04.21.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 갤럭시S22,배송도 빠르고 물건도 좋아요~,1,
2369,2369,68,68,68,23.04.21.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 갤럭시S23울트라,배송도 빠르고 물건도 좋아요~,1,
2370,2370,69,69,69,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,아이가 원하는대로 괜찮다네요,1,
2371,2371,70,70,70,23.04.21.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12/12프로,좋아용 가성비 좋고 또 살 것 같아요,1,
2372,2372,71,71,71,23.04.21.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12/12프로,항상 구입해서 잘 쓰고 있습니다!!,1,
2373,2373,72,72,72,23.04.21.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰12/12프로,너무너무 좋아요 굿굿,1,
2374,2374,73,73,73,23.04.21.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰12프로맥스,너무너무 좋아요 굿굿,1,
2375,2375,74,74,74,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,가성비 좋은 투명젤리캡 좋아요. 아이폰 모서리 보호에 적합합니다.,1,
2376,2376,75,75,75,23.04.21.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 갤럭시노트10플러스,가성비가 좋습니다 버튼 부분은 뚫려 잇는 게 나을 거 같아요,1,
2377,2377,76,76,76,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,"가격도 착하고, 퀄리터고 좋아요.싸게 잘 샀어요",1,
2378,2378,77,77,77,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13미니,변색 안되고 좋아요!!,1,
2379,2379,78,78,78,23.04.21.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰13미니,변색 안되고 좋습니다 굿굿,1,
2380,2380,79,79,79,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13,재구매했어요 싸고 질 괜찮아욤,1,
2381,2381,80,80,80,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12프로맥스,너무 만족해요 또구매할래요,1,
2382,2382,81,81,81,23.04.21.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12프로맥스,너무 만족해요 또구매할래요,1,
2383,2383,82,82,82,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 갤럭시S21,저렴하고 배송 빠르고 품질도 좋습니다,1,
2384,2384,83,83,83,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,"저렴하게 잘 구입했습니다. _x000D_
배송이 빠릅니다.",1,
2385,2385,84,84,84,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,13pro max 얇고 좋아요 ㅎㅎ,1,
2386,2386,85,85,85,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13프로맥스,엄청 깔끔 하고 좋아요!,1,
2387,2387,86,86,86,23.04.21.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,저렴하고 좋아요!!굿,1,
2388,2388,87,87,87,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13미니,가볍고 싸고 조아여 굿굿굿 입니다.ㅋㅋ,1,
2389,2389,88,88,88,23.04.21.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13미니,굿굿 싸거 조아여.ㅋㅋ 굿굿굿,1,
2390,2390,89,89,89,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 갤럭시A30 (갤럭시와이드4),"왠민한 기종은 다 있어서 좋아요^^_x000D_
착한 가격+빠른 배송",1,
2391,2391,90,90,90,23.04.21.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12/12프로,배송도 진짜 빠르고 가성비 짱입니다!!,1,
2392,2392,91,91,91,23.04.21.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰7/8/SE2/SE3,너무 가볍고 깔끔하고 그립감 죽입니다,1,
2393,2393,92,92,92,23.04.21.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,진짜 깔끔하고 너무 좋습니다 !,1,
2394,2394,93,93,93,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 갤럭시노트20,여기서만 구매해요 ㅎㅎ,1,
2395,2395,94,94,94,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12프로맥스,마음에 들어요 ㅎㅎ,1,
2396,2396,95,95,95,23.04.21.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰14프로맥스,마음에 들어요 ㅎㅎ,1,
2397,2397,96,96,96,23.04.20.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13미니,가격도 싸고 너무 좋아요! 두개밖에 안샀는데 더 살 걸 그랬어요ㅠㅠ,1,
2398,2398,97,97,97,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰7플러스/8플러스,무난합니다 좋아요!,1,
2399,2399,98,98,98,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,꾸준히 여기에서만 주문하고있어요.,1,
2400,2400,99,99,99,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰14,멍청이 마냥 잘못시켜서 당황했는데 친절하게 대응 잘해주시고 빠른 교환해주셨는데 거기에 뇌물까지 주셔서 감동했어요ㅠㅠ… 에이비와이 최고!!!♥,1,
2401,2401,100,100,100,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 갤럭시노트5,투명 젤리케이스 깔끔하고 좋아요,1,
2402,2402,101,101,101,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰X (XS),서비스로 주신 방탄 케이스도 너무너무 좋아요!!!,1,
2403,2403,102,102,102,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 갤럭시S21,서비스도 주시고 제품도 너무 좋습니당,1,
2404,2404,103,103,103,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰7플러스/8플러스,서비스도 챙겨주시고 케이스는 여기께 제일 좋습니다!!,1,
2405,2405,104,104,104,23.04.20.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13프로,계속 여기에서만 살거같아요~!,1,
2406,2406,105,105,105,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,배송도 빠르고 전체적으로 만족합니다.,1,
2407,2407,106,106,106,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,배송도 빠르고 전체적으로 만족합니다.,1,
2408,2408,107,107,107,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,배송도 빠르고 전체적으로 만족합니다.,1,
2409,2409,108,108,108,23.04.20.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰12/12프로,배송도 빠르고 전체적으로 만족합니다.,1,
2410,2410,109,109,109,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,배송이빨라서 좋아요,1,
2411,2411,110,110,110,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13미니,싸서 10개 쟁여놨어요~!~! 잘 쓰겠습니당,1,
2412,2412,111,111,111,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,저렴하고 가성비 좋아서 또 구매했어요,1,
2413,2413,112,112,112,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13,두번째 구매예요 가성비 굿 좋아요~~,1,
2414,2414,113,113,113,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,잘 쓰고있어용 ㅋㅎ,1,
2415,2415,114,114,114,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,잘 쓰도있어용ㅎㅋㅎ,1,
2416,2416,115,115,115,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,쟁여놓고 더러울때마다 갈려고 많이 주문했습니다 가성비 갑!,1,
2417,2417,116,116,116,23.04.20.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,깔끔하고 좋아요~~,1,
2418,2418,117,117,117,23.04.20.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,깔끔하고 좋아요~~,1,
2419,2419,118,118,118,23.04.20.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰12/12프로,케이스가 얇아서 좋아요,1,
2420,2420,119,119,119,23.04.20.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰12/12프로,생각했던것보다 퀄리티가 좋아요~가성비 짱!!다음에 또 사러와야겠어요,1,
2421,2421,120,120,120,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12미니,자주 바꿔 쓰려고 여러개 한번에 구매했는데 바꿀일이 없어요..,1,
2422,2422,121,121,121,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12미니,"완전대박!!!_x000D_
가격대비 제품엄청좋으네요_x000D_
많이살꺼를...싸다고 3개씩샀는데..._x000D_
더살꺼를...",1,
2423,2423,122,122,122,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰7/8/SE2/SE3,"완전대박!!!_x000D_
가격대비 제품엄청좋으네요_x000D_
많이살꺼를...싸다고 3개씩샀는데..._x000D_
더살꺼를...",1,
2424,2424,123,123,123,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 갤럭시노트20울트라,배송도빠르고 이상없이 잘받았어요,1,
2425,2425,124,124,124,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12 미니,배송도빠르고 이상없이 잘받았어요,1,
2426,2426,125,125,125,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12/12프로,배송도빠르고 이상없이 잘받았어요,1,
2427,2427,126,126,126,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰14,배송도빠르고 이상없이 잘받았어요,1,
2428,2428,127,127,127,23.04.19.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,계속 재구매 중입니당 !! 얇아서 그립감 딱 좋아요,1,
2429,2429,128,128,128,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13미니,잘사용하고있어요 가성비 좋아요,1,
2430,2430,129,129,129,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰14플러스,잘샀어요 여기가 제일 싸고 좋아요,1,
2431,2431,130,130,130,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰14플러스,싸게 잘샀어요 서비스 감사해여,1,
2432,2432,131,131,131,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12/12프로,언제나사용해요 깔꿈,1,
2433,2433,132,132,132,23.04.19.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰13미니,빠르고 좋어요  굿,1,
2434,2434,133,133,133,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 갤럭시S23,역시 빠르고 조아요,1,
2435,2435,134,134,134,23.04.19.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰13미니,역시 빠르고 조아요,1,
2436,2436,135,135,135,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13,좋아요 좋아요~~~,1,
2437,2437,136,136,136,23.04.19.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰12 미니,깔끔하고 충격완화에도 도움될 것 같아서 구매 잘했다는 생각이 들어요 ㅎㅎ 그리고 서비스로 하나 더 주시고 ~ 뇌물 받았으니 이제 단골됩니다요,1,
2438,2438,137,137,137,23.04.19.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰7/8/SE2/SE3,깔끔하고 좋아요. 저렴하게 잘샀어요,1,
2439,2439,138,138,138,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13미니,잘 쓰고 있습니다~,1,
2440,2440,139,139,139,23.04.19.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13,가성비. 짱입니다욤.,1,
2441,2441,140,140,140,23.04.18.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13프로,잘 쓰고있어요~~~,1,
2442,2442,141,141,141,23.04.18.,5,제품선택: 6. 에어범퍼 카드포켓 / 기종선택: 아이폰13프로,잘 쓰고있어요~~~,1,
2443,2443,142,142,142,23.04.18.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,"여기에 2천원짜리 다이소링 붙이면 맥세이프 케이스됨_x000D_
저렴이버전.._x000D_
10개사서 색바뀔때마다 바꿔줌",1,
2444,2444,143,143,143,23.04.18.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,"여기에 2천원짜리 다이소링 붙이면 맥세이프 케이스됨_x000D_
저렴이버전.._x000D_
10개사서 색바뀔때마다 바꿔줌",1,
2445,2445,144,144,144,23.04.18.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13미니,ㅠㅠㅠ배송 넘 빠르고 심플하고 예뻐요 !,1,
2446,2446,145,145,145,23.04.18.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13프로,ㅠㅠㅠ배송 넘 빠르고 심플하고 예뻐요 !,1,
2447,2447,146,146,146,23.04.18.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰13미니,ㅠㅠㅠ배송 넘 빠르고 심플하고 예뻐요 !,1,
2448,2448,147,147,147,23.04.18.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰13프로,ㅠㅠㅠ배송 넘 빠르고 심플하고 예뻐요 !,1,
2449,2449,148,148,148,23.04.18.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 갤럭시S23플러스,"좋습니다 배송빠르고 변색이_x000D_
쉽게 안되서 마음에들어요",1,
2450,2450,149,149,149,23.04.18.,5,제품선택: 6. 에어범퍼 카드포켓 / 기종선택: 아이폰14,케이스가 생각외로 보들보둘해요 카드넣고빼는게 힘들면어쩌나 걱정했는데 잘빼져요ㅎㅎ 맘에들고 담에또 주문할게요,1,
2451,2451,150,150,150,23.04.18.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,깔끔하고. 저렴한 가격대비 가성비 좋네요,1,
2452,2452,151,151,151,23.04.18.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,가성비갑 여러개사서 주변에 나눠주고 쓰기좋아용,1,
2453,2453,152,152,152,23.04.18.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 아이폰12/12프로,두번째 구매했는데 상품도 배송빠르기도 최고에요 ❤️ 앞으로 케이스는 여기서만 구매하려구요!,1,
2454,2454,153,153,153,23.04.18.,5,제품선택: 7. 에어범퍼 사이드 카드포켓 / 기종선택: 갤럭시노트20,"두번째 구매했어요~  _x000D_
배송도 빠르고 가격도 저렴하고 최고 ❤️",1,
2455,2455,154,154,154,23.04.18.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰13,저렴하지만 퀄리티가 넘 좋네요 짱짱,1,
2456,2456,155,155,155,23.04.18.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,제개 찾던 딱 그 젤리케이스에요,1,
2457,2457,156,156,156,23.04.18.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰X (XS),가격은 저렴한데 품질은 좋아서 계속 사용중입니다.,1,
2458,2458,157,157,157,23.04.18.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,깔끔하고 보기좋아요 너무너무 좋아요 ㅎㅎㅎ,1,
2459,2459,158,158,158,23.04.18.,5,제품선택: 5. 슈퍼방탄 카드캡슐 / 기종선택: 아이폰12프로맥스,"전에 여러개 주문했는데5번슈퍼방탄 카드캡슐이_x000D_
제일 편하고 그립감좋아서 재주문했어요_x000D_
이번에도 빨리 보내주셔서 잘 사용중입니다_x000D_
카드 2개들어가는 제품도 있음 좋겠어요_x000D_
뇌물도 감사합니다^^",1,
2460,2460,159,159,159,23.04.18.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13,사이즈도 잘 맞고 너무 얇지 않아서 보호도 잘 되는 것 같아 좋습니다.,1,
2461,2461,160,160,160,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰7/8/SE2/SE3,"아주 만족합니다. _x000D_
색깔 변하면 다시 구매하려 합니다.",1,
2462,2462,161,161,161,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 갤럭시A52S/A52 5G(A528/A526),"가성비 아주 좋아요. _x000D_
색깔 변하면 다시 구매하려 합니다.",1,
2463,2463,162,162,162,23.04.16.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰7/8/SE2/SE3,확실히 얇아서 그립감이 좋습니다,1,
2464,2464,163,163,163,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,이전에도 구매했던 케이스인데 너무 좋아요,1,
2465,2465,164,164,164,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13미니,케이스 너무 만족스러워요!!!! 또 구매의향 있습니다 ㅎㅎㅎ,1,
2466,2466,165,165,165,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰11프로,케이스 넘 만족스러워요 또 구매의향 있습니다 !!!!!!,1,
2467,2467,166,166,166,23.04.16.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12프로맥스,"배송이_x000D_
매우 빠르고 깔끔하니 좋네요",1,
2468,2468,167,167,167,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰13,저렴하고 너무 조음 ㅋㅋ,1,
2469,2469,168,168,168,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12미니,처음 주문해봤는데 튼튼하고 좋아요,1,
2470,2470,169,169,169,23.04.16.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰12 미니,처음 주문해봤는디 튼튼하고 좋아요,1,
2471,2471,170,170,170,23.04.16.,5,제품선택: 1. 일반투명젤리 / 기종선택: 아이폰12/12프로,좋아요~ 싸고 좋아요,1,
2472,2472,171,171,171,23.04.16.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰12프로,좋아요! 가격도 괜찮고 좋습니다 ㅎㅎㅎ,1,
2473,2473,172,172,172,23.04.16.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13미니,가성비 짱짱! 버튼도 잘눌리고 너무 좋아요 앞으로도 계속 여기서만 구매할 생각,1,
2474,2474,173,173,173,23.04.16.,5,제품선택: 6. 에어범퍼 카드포켓 / 기종선택: 갤럭시A32 LTE(A325)2021형,가성비 베스트 오브 베스트입니다. 버튼도 부드럽게 잘 눌리고 새폰 쓰는 기분이에요 잘쓰고 여기서 또 바꾸겠습니다~ 걍 여기서 사세요 다른데서 비싼 거 살 필요가! 없!,1,
2475,2475,174,174,174,23.04.16.,5,제품선택: 2. 울트라씬젤리 / 기종선택: 아이폰12/12프로,"가격대비 정말 괜찮고 가벼워서 좋네요_x000D_
아직 이거 씌우고 폰 안 떨어뜨려봤는데 떨어뜨려도 멀쩡하면 재구매하겠습니다_x000D_
변색 안된다고 하던데 그건 아닌 것 같네요",0,
2476,2476,175,175,175,23.04.16.,5,제품선택: 4. 슈퍼방탄 풀커버 / 기종선택: 아이폰12 미니,"이거 완전 만족해요 탄탄해서 좋네여!!!_x000D_
폰 보호 잘 될듯!!! 싸서 종류별로 한꺼번에 샀는데 이제품으로 여러개 살걸 그랬어요_x000D_
카메라쪽까지 커버되는거라서 너무 만족중이에요",1,
2477,2477,176,176,176,23.04.16.,5,제품선택: 3. 탱크캡슐젤리케이스 / 기종선택: 아이폰13미니,한달사용후기입니다!! 변색도 덜되었고 좋습니당:) 무엇보다 폰 많이 떨어뜨리는데 튼튼하게 보호해주네용 히히,1,
